"2, 1024",0.017276590690016747,0.09197426587343216
"3, 1024",0.016315121203660965,0.08963815867900848
"4, 1024",0.016286984086036682,0.08888769149780273
"5, 1024",0.01616634614765644,0.08906333893537521
"6, 1024",0.016142696142196655,0.08559221774339676
"mean,1024",0.016560019304354984,0.08946593229969342
