第n次,test_mse,test_mae
"1, 64",0.01958775706589222,0.09538982063531876
"2, 64",0.016976678743958473,0.09107549488544464
"3, 64",0.017835093662142754,0.0904264822602272
"4, 64",0.01941375620663166,0.0958864688873291
"5, 64",0.0164322629570961,0.08951909095048904
"6, 64",0.01969185285270214,0.09712658822536469
"mean,64",0.018322900248070557,0.09323732430736224
第n次,test_mse,test_mae
"1, 128",0.017870604991912842,0.09191223233938217
"2, 128",0.01707967184484005,0.09334693849086761
"3, 128",0.016774632036685944,0.0886407196521759
"4, 128",0.017595183104276657,0.09287431091070175
"5, 128",0.01617223583161831,0.0927317813038826
"6, 128",0.016053715720772743,0.08687979727983475
"mean,128",0.01692434058835109,0.09106429666280746
第n次,test_mse,test_mae
"1, 256",0.01949288696050644,0.09779924899339676
"2, 256",0.018592366948723793,0.09394046664237976
"3, 256",0.01777946576476097,0.09556875377893448
"4, 256",0.017007621005177498,0.09023658186197281
"5, 256",0.017062053084373474,0.09168063849210739
"6, 256",0.015900569036602974,0.08929438889026642
"mean,256",0.017639160466690857,0.0930866797765096
第n次,test_mse,test_mae
"1, 512",0.015939898788928986,0.085371233522892
"2, 512",0.01618213579058647,0.09120409190654755
"3, 512",0.015081646852195263,0.08649984747171402
"4, 512",0.013848342001438141,0.08099393546581268
"5, 512",0.016251731663942337,0.08903611451387405
"6, 512",0.014970916323363781,0.08401118963956833
"mean,512",0.015379111903409163,0.08618606875340144
第n次,test_mse,test_mae
"1, 1024",0.015212997794151306,0.08504687249660492
"2, 1024",0.016142046079039574,0.08706355094909668
"3, 1024",0.01652216911315918,0.0895925834774971
"4, 1024",0.015162591822445393,0.08377254754304886
"5, 1024",0.016186688095331192,0.08805255591869354
"6, 1024",0.016495225951075554,0.09187643975019455
"mean,1024",0.015953619809200365,0.08756742502252261
