第n次,test_mse,test_mae
"1, 64",0.015958964824676514,0.09141993522644043
"2, 64",0.01609264872968197,0.09060810506343842
"3, 64",0.01613556779921055,0.09279178828001022
"4, 64",0.01786477491259575,0.09447627514600754
"5, 64",0.015646250918507576,0.09008610248565674
"6, 64",0.01755199022591114,0.09430635720491409
"mean,64",0.016541699568430584,0.09228142723441124
第n次,test_mse,test_mae
"1, 128",0.01529561448842287,0.0914766862988472
"2, 128",0.016787463799118996,0.09521574527025223
"3, 128",0.01766229048371315,0.09663363546133041
"4, 128",0.016038503497838974,0.0905332863330841
"5, 128",0.015225987881422043,0.08701658248901367
"6, 128",0.015550816431641579,0.09186489135026932
"mean,128",0.01609344609702627,0.09212347120046616
第n次,test_mse,test_mae
"1, 256",0.014433708041906357,0.08764157444238663
"2, 256",0.016115248203277588,0.0940808355808258
"3, 256",0.014567667618393898,0.08644821494817734
"4, 256",0.017596004530787468,0.09939433634281158
"5, 256",0.01644439436495304,0.09251397103071213
"6, 256",0.016059106215834618,0.09430613368749619
"mean,256",0.01586935482919216,0.09239751100540161
第n次,test_mse,test_mae
"1, 512",0.018505066633224487,0.10271502286195755
"2, 512",0.017855457961559296,0.09895505756139755
"3, 512",0.015508616343140602,0.0889890193939209
"4, 512",0.015610067173838615,0.09041270613670349
"5, 512",0.015057581476867199,0.08544100821018219
"6, 512",0.015255540609359741,0.08938883244991302
"mean,512",0.01629872169966499,0.09265027443567912
第n次,test_mse,test_mae
"1, 1024",0.015149514190852642,0.08436557650566101
"2, 1024",0.015578576363623142,0.09053122997283936
"3, 1024",0.015352658927440643,0.08774811029434204
"4, 1024",0.01604420132935047,0.09213297069072723
"5, 1024",0.015511923469603062,0.08903641253709793
"6, 1024",0.01585019752383232,0.09179962426424026
"mean,1024",0.015581178634117046,0.08926898737748463
