第n次,test_mse,test_mae
"1, 64",0.021975623443722725,0.10918135941028595
"2, 64",0.01939093880355358,0.09776253998279572
"3, 64",0.020244888961315155,0.10015194118022919
"4, 64",0.021272221580147743,0.10445014387369156
"5, 64",0.018184129148721695,0.09651888161897659
"6, 64",0.01833432912826538,0.09643691033124924
"mean,64",0.019900355177621048,0.10075029606620471
第n次,test_mse,test_mae
"1, 128",0.018333228304982185,0.09504806250333786
"2, 128",0.018422791734337807,0.09400150924921036
"3, 128",0.018175287172198296,0.09423874318599701
"4, 128",0.020747020840644836,0.10187995433807373
"5, 128",0.018137386068701744,0.09633271396160126
"6, 128",0.020256275311112404,0.10246766358613968
"mean,128",0.01901199823866288,0.09732810780405998
第n次,test_mse,test_mae
"1, 256",0.017912257462739944,0.09309370815753937
"2, 256",0.018078818917274475,0.09687712788581848
"3, 256",0.018921108916401863,0.09650814533233643
"4, 256",0.020413119345903397,0.1018892377614975
"5, 256",0.01872832514345646,0.09714766591787338
"6, 256",0.021249720826745033,0.10622493922710419
"mean,256",0.01921722510208686,0.09862347071369489
第n次,test_mse,test_mae
"1, 512",0.01735839620232582,0.09059911966323853
"2, 512",0.01855630613863468,0.09678920358419418
"3, 512",0.018024343997240067,0.09652437269687653
"4, 512",0.019502799957990646,0.10371746122837067
"5, 512",0.0216416884213686,0.10437346994876862
"6, 512",0.0167582668364048,0.09202603250741959
"mean,512",0.018640300258994102,0.09733827660481136
第n次,test_mse,test_mae
"1, 1024",0.015994315966963768,0.08639274537563324
"2, 1024",0.016786590218544006,0.09024466574192047
