第n次,test_mse,test_mae
"1, 64",0.019588500261306763,0.10535123944282532
"2, 64",0.019584475085139275,0.10612615197896957
"3, 64",0.019156700000166893,0.10193164646625519
"4, 64",0.017292682081460953,0.09597112238407135
"5, 64",0.020410507917404175,0.10900580137968063
"6, 64",0.019192680716514587,0.10400772839784622
"7, 64",0.01867355965077877,0.09924786537885666
"8, 64",0.01892683282494545,0.10180367529392242
"9, 64",0.01834159716963768,0.10230991244316101
"10, 64",0.017088348045945168,0.09703248739242554
"mean,64",0.018825588375329973,0.10227876305580139
第n次,test_mse,test_mae
"1, 128",0.017835494130849838,0.09911991655826569
"2, 128",0.018898354843258858,0.09967947006225586
"3, 128",0.018185360357165337,0.10049053281545639
"4, 128",0.01905638538300991,0.10214967280626297
"5, 128",0.020020946860313416,0.1084928810596466
"6, 128",0.019012009724974632,0.10411659628152847
"7, 128",0.018761560320854187,0.10352504253387451
"8, 128",0.018678491935133934,0.10228133946657181
"9, 128",0.016728298738598824,0.09467533975839615
"10, 128",0.0173941720277071,0.09818737953901291
"mean,128",0.018457107432186603,0.10127181708812713
第n次,test_mse,test_mae
"1, 256",0.019335472956299782,0.10602456331253052
"2, 256",0.028696607798337936,0.13625484704971313
"3, 256",0.02881164476275444,0.1373549997806549
"4, 256",0.02873161993920803,0.13668574392795563
"5, 256",0.020878169685602188,0.11228998750448227
"6, 256",0.020730584859848022,0.10854169726371765
"7, 256",0.018582820892333984,0.1023310199379921
"8, 256",0.016349729150533676,0.09208396822214127
"9, 256",0.017307084053754807,0.09583494812250137
"10, 256",0.018829625099897385,0.10489572584629059
"mean,256",0.021825335919857025,0.11322975009679795
---------------------------------------------------------
第n次,test_mse,test_mae
"1, 64",0.019840620458126068,0.10431207716464996
第n次,test_mse,test_mae
"1, 64",0.02056243270635605,0.10960183292627335
"2, 64",0.01995040290057659,0.10369932651519775
"3, 64",0.019439684227108955,0.10464644432067871
"4, 64",0.02886614389717579,0.13775384426116943
"5, 64",0.023042237386107445,0.12096795439720154
"6, 64",0.02882280945777893,0.13612554967403412
"7, 64",0.021773267537355423,0.1102396547794342
"8, 64",0.020032325759530067,0.1057114526629448
"9, 64",0.021066073328256607,0.10911335051059723
"10, 64",0.020414598286151886,0.10902395099401474
"mean,64",0.022396997548639774,0.11468833610415459
第n次,test_mse,test_mae
第n次,test_mse,test_mae
"1, 128",0.020464548841118813,0.10815653949975967
"2, 128",0.01984276995062828,0.10722246766090393
"3, 128",0.019490454345941544,0.1041843518614769
"4, 128",0.017389142885804176,0.09659048169851303
"5, 128",0.02001192606985569,0.10810251533985138
"6, 128",0.01953362114727497,0.10463181883096695
"7, 128",0.021552713587880135,0.11125145852565765
"8, 128",0.017975836992263794,0.09877901524305344
"9, 128",0.018015684559941292,0.09784599393606186
"10, 128",0.018888771533966064,0.1039590984582901
"mean,128",0.019316546991467475,0.10407237410545349
第n次,test_mse,test_mae
第n次,test_mse,test_mae
"1, 256",0.019619716331362724,0.10554185509681702
"2, 256",0.01894948072731495,0.10137136280536652
"3, 256",0.021458853036165237,0.11008574068546295
"4, 256",0.017409827560186386,0.09570536017417908
"5, 256",0.01764620654284954,0.0980704203248024
"6, 256",0.020030448213219643,0.10873778164386749
"7, 256",0.01952933706343174,0.10608691722154617
"8, 256",0.019927335903048515,0.10623650252819061
"9, 256",0.0193887148052454,0.10181746631860733
"10, 256",0.01950949802994728,0.10479861497879028
"mean,256",0.019346941821277143,0.10384520217776298
第n次,test_mse,test_mae
"1, 512",0.01713581755757332,0.09463125467300415
"2, 512",0.019029133021831512,0.10211402177810669
"3, 512",0.017899854108691216,0.10082332789897919
"4, 512",0.017975743860006332,0.09967370331287384
"5, 512",0.01640472374856472,0.09543481469154358
"6, 512",0.02718043327331543,0.13242103159427643
"7, 512",0.020494570955634117,0.10867725312709808
"8, 512",0.017644409090280533,0.09699746966362
"9, 512",0.016951385885477066,0.09463315457105637
"10, 512",0.028131671249866486,0.1350877434015274
"mean,512",0.019884774275124074,0.10604937747120857
