timestamps,humidity,temperature,lightness,count
1598651620.0,76.4,28.9,8.33,2748
1598651921.0,76.3,28.9,13.33,2749
1598652221.0,75.8,29.0,17.5,2750
1598652521.0,76.0,29.0,20.83,2751
1598652821.0,76.0,29.1,15.83,2752
1598653122.0,75.1,29.2,28.33,2753
1598653422.0,75.1,29.2,35.0,2754
1598653722.0,74.7,29.3,42.5,2755
1598654023.0,74.4,29.4,48.33,2756
1598654323.0,74.1,29.5,53.33,2757
1598654623.0,73.9,29.6,59.17,2758
1598654923.0,72.9,29.7,68.33,2759
1598655224.0,72.3,30.0,71.67,2760
1598655524.0,71.4,30.2,76.67,2761
1598655824.0,70.6,30.5,79.17,2762
1598656124.0,69.4,30.7,82.5,2763
1598656425.0,68.5,31.0,86.67,2764
1598656725.0,68.3,31.3,90.0,2765
1598657025.0,67.7,31.5,93.33,2766
1598657326.0,66.8,31.7,90.0,2767
1598657626.0,65.9,32.0,93.33,2768
1598657926.0,69.9,31.9,99.17,2769
1598658226.0,71.2,31.1,106.67,2770
1598658527.0,74.0,30.4,99.17,2771
1598658827.0,76.6,30.0,95.0,2772
1598659127.0,78.1,29.7,99.17,2773
1598659428.0,78.4,29.6,110.83,2774
1598659728.0,78.4,29.5,114.17,2775
1598660028.0,79.2,29.6,126.67,2776
1598660328.0,77.3,29.7,144.17,2777
1598660629.0,75.8,29.8,153.33,2778
1598660929.0,73.8,30.0,155.0,2779
1598661229.0,72.5,30.1,155.83,2780
1598661530.0,72.3,30.3,153.33,2781
1598661830.0,72.8,30.4,164.17,2782
1598662130.0,72.0,30.5,180.0,2783
1598662430.0,72.6,30.5,210.83,2784
1598662731.0,72.0,30.6,140.83,2785
1598663031.0,76.4,30.6,181.67,2786
1598663331.0,78.2,30.0,160.0,2787
1598663632.0,81.7,29.3,197.5,2788
1598663932.0,84.4,28.7,192.5,2789
1598664232.0,86.9,28.5,226.67,2790
1598664532.0,87.1,28.3,225.83,2791
1598664833.0,87.0,28.3,230.83,2792
1598665133.0,88.2,28.2,237.5,2793
1598665433.0,87.6,28.3,239.17,2794
1598665734.0,86.9,28.4,244.17,2795
1598666034.0,85.8,28.5,250.83,2796
1598666334.0,84.0,28.8,250.0,2797
1598666634.0,80.5,29.2,310.83,2798
1598666935.0,76.2,29.9,113.33,2799
1598667235.0,80.1,30.5,95.0,2800
1598667535.0,81.6,30.0,260.83,2801
1598667836.0,83.3,29.4,117.5,2802
1598668136.0,86.3,28.9,104.17,2803
1598668436.0,86.4,28.7,97.5,2804
1598668736.0,88.8,28.5,324.17,2805
1598669037.0,88.9,28.5,332.5,2806
1598669337.0,88.5,28.6,315.83,2807
1598669637.0,85.7,28.8,302.5,2808
1598669938.0,83.2,29.1,132.5,2809
1598670238.0,81.8,29.4,295.83,2810
1598670538.0,77.2,30.1,300.83,2811
1598670838.0,78.4,30.9,313.33,2812
1598671139.0,80.0,30.8,306.67,2813
1598671439.0,79.9,30.3,310.0,2814
1598671739.0,84.7,29.9,310.0,2815
1598672040.0,83.5,29.7,303.33,2816
1598672340.0,82.7,29.6,302.5,2817
1598672640.0,83.7,29.5,316.67,2818
1598672940.0,84.2,29.4,311.67,2819
1598673241.0,84.8,29.4,309.17,2820
1598673541.0,83.6,29.7,301.67,2821
1598673841.0,80.3,30.0,100.0,2822
1598674142.0,74.2,30.3,264.17,2823
1598674442.0,79.5,30.9,316.67,2824
1598674742.0,77.8,30.9,315.0,2825
1598675042.0,81.2,30.3,262.5,2826
1598675343.0,82.5,29.9,320.0,2827
1598675643.0,83.5,29.7,210.0,2828
1598675943.0,84.8,29.6,222.5,2829
1598676243.0,85.7,29.6,320.0,2830
1598676544.0,83.6,29.8,310.0,2831
1598676844.0,81.3,30.0,312.5,2832
1598677144.0,78.8,30.4,312.5,2833
1598677445.0,75.7,31.0,327.5,2834
1598677745.0,77.5,31.8,297.5,2835
1598678045.0,77.0,31.5,307.5,2836
1598678345.0,79.6,30.9,310.83,2837
1598678646.0,82.6,30.4,120.83,2838
1598678946.0,83.5,30.0,325.0,2839
1598679246.0,87.1,30.0,315.83,2840
1598679547.0,85.3,30.0,95.0,2841
1598679847.0,86.3,29.7,113.33,2842
1598680147.0,87.9,29.8,301.67,2843
1598680447.0,87.0,30.2,266.67,2844
1598680748.0,84.9,30.8,271.67,2845
1598681048.0,81.9,31.4,264.17,2846
1598681348.0,78.2,32.0,63.33,2847
1598681649.0,78.2,32.1,120.83,2848
1598681949.0,76.9,32.1,253.33,2849
1598682249.0,78.6,32.3,237.5,2850
1598682549.0,76.7,32.5,148.33,2851
1598682850.0,76.8,32.8,215.0,2852
1598683150.0,78.9,32.5,205.83,2853
1598683450.0,81.7,31.7,192.5,2854
1598683751.0,85.1,31.1,210.0,2855
1598684051.0,87.0,30.8,205.83,2856
1598684351.0,87.8,30.6,203.33,2857
1598684651.0,88.7,30.6,195.83,2858
1598684952.0,88.3,30.5,170.83,2859
1598685252.0,88.7,30.5,109.17,2860
1598685552.0,88.9,30.4,53.33,2861
1598685853.0,89.4,30.1,53.33,2862
1598686153.0,88.4,29.9,54.17,2863
1598686453.0,88.7,29.6,61.67,2864
1598686753.0,88.8,29.6,66.67,2865
1598687054.0,88.8,29.7,74.17,2866
1598687354.0,86.6,29.9,83.33,2867
1598687654.0,85.0,30.1,81.67,2868
1598687955.0,83.7,30.3,80.0,2869
1598688255.0,82.2,30.6,71.67,2870
1598688555.0,82.2,30.7,57.5,2871
1598688855.0,82.8,30.8,59.17,2872
1598689156.0,84.3,30.9,56.67,2873
1598689456.0,85.9,30.9,41.67,2874
1598689756.0,85.6,30.6,40.0,2875
1598690057.0,87.2,30.3,38.33,2876
1598690357.0,89.1,30.1,33.33,2877
1598690657.0,89.1,29.9,31.67,2878
1598690957.0,90.3,29.8,32.5,2879
1598691258.0,90.8,29.8,30.83,2880
1598691558.0,90.8,29.7,30.0,2881
1598691858.0,91.2,29.6,28.33,2882
1598692159.0,91.4,29.6,26.67,2883
1598692459.0,91.7,29.6,25.83,2884
1598692759.0,91.9,29.6,24.17,2885
1598693059.0,91.8,29.5,20.83,2886
1598693360.0,91.6,29.5,21.67,2887
1598693660.0,91.4,29.5,20.0,2888
1598693960.0,91.2,29.4,19.17,2889
1598694260.0,91.2,29.3,20.0,2890
1598694561.0,91.2,29.1,15.83,2891
1598694861.0,91.1,28.9,10.83,2892
1598695161.0,91.4,28.8,9.17,2893
1598695462.0,91.9,28.7,6.67,2894
1598695762.0,92.1,28.7,3.33,2895
1598696062.0,92.0,28.8,1.67,2896
1598696362.0,91.8,28.9,0.83,2897
1598696663.0,91.6,29.0,0.0,2898
1598696963.0,91.5,29.1,0.0,2899
1598697263.0,91.5,29.2,0.0,2900
1598697564.0,91.4,29.2,0.0,2901
1598697864.0,91.4,29.2,0.0,2902
1598698164.0,91.4,29.2,0.0,2903
1598698464.0,91.5,29.2,0.0,2904
1598698765.0,91.5,29.2,0.0,2905
1598699065.0,91.6,29.2,0.0,2906
1598699365.0,91.6,29.2,0.0,2907
1598699666.0,91.6,29.1,0.0,2908
1598699966.0,91.7,29.1,0.0,2909
1598700266.0,91.7,29.1,0.0,2910
1598700566.0,91.8,29.1,0.0,2911
1598700867.0,91.8,29.0,0.0,2912
1598701167.0,91.5,29.0,0.0,2913
1598701467.0,90.8,29.3,0.0,2914
1598701767.0,90.1,29.4,0.0,2915
1598702068.0,89.2,29.5,0.0,2916
1598702368.0,88.1,29.6,0.0,2917
1598702668.0,87.2,29.8,0.0,2918
1598702969.0,86.0,29.8,0.0,2919
1598703269.0,85.2,29.9,0.0,2920
1598703569.0,84.3,29.9,0.0,2921
1598703869.0,83.8,30.0,0.0,2922
1598704170.0,83.3,30.1,0.0,2923
1598704470.0,82.3,30.1,0.0,2924
1598704770.0,82.1,30.1,0.0,2925
1598705071.0,81.6,30.2,0.0,2926
1598705371.0,81.3,30.2,0.0,2927
1598705671.0,80.9,30.2,0.0,2928
1598705971.0,80.7,30.2,0.0,2929
1598706272.0,80.1,30.1,0.0,2930
1598706572.0,80.1,30.2,0.0,2931
1598706872.0,79.7,30.2,0.0,2932
1598707172.0,79.0,30.2,0.0,2933
1598707473.0,79.2,30.2,0.0,2934
1598707773.0,78.9,30.2,0.0,2935
1598708073.0,79.1,30.2,0.0,2936
1598708374.0,79.0,30.2,0.0,2937
1598708674.0,78.6,30.2,0.0,2938
1598708974.0,78.1,30.1,0.0,2939
1598709274.0,77.8,30.1,0.0,2940
1598709575.0,78.3,30.2,0.0,2941
1598709875.0,78.0,30.1,0.0,2942
1598710175.0,77.7,30.1,0.0,2943
1598710476.0,77.6,30.1,0.0,2944
1598710776.0,77.2,30.1,0.0,2945
1598711076.0,77.1,30.1,0.0,2946
1598711376.0,76.8,30.1,0.0,2947
1598711677.0,76.7,30.2,0.0,2948
1598711977.0,76.9,30.2,0.0,2949
1598712277.0,76.5,30.1,0.0,2950
1598712577.0,76.0,30.2,0.0,2951
1598712878.0,76.1,30.2,0.0,2952
1598713178.0,76.1,30.1,0.0,2953
1598713478.0,75.9,30.2,0.0,2954
1598713779.0,75.7,30.2,0.0,2955
1598714079.0,75.6,30.2,0.0,2956
1598714379.0,75.6,30.2,0.0,2957
1598714679.0,75.1,30.2,0.0,2958
1598714980.0,75.2,30.2,0.0,2959
1598715280.0,74.8,30.2,0.0,2960
1598715580.0,74.9,30.2,0.0,2961
1598715881.0,74.5,30.2,0.0,2962
1598716181.0,74.5,30.2,0.0,2963
1598716481.0,73.9,30.2,0.0,2964
1598716781.0,74.5,30.2,0.0,2965
1598717082.0,74.8,30.2,0.0,2966
1598717382.0,74.5,30.2,0.0,2967
1598717682.0,74.1,30.2,0.0,2968
1598717983.0,74.1,30.2,0.0,2969
1598718283.0,74.3,30.2,0.0,2970
1598718583.0,74.2,30.2,0.0,2971
1598718883.0,74.1,30.2,0.0,2972
1598719184.0,73.9,30.2,0.0,2973
1598719484.0,73.7,30.2,0.0,2974
1598719784.0,73.9,30.2,0.0,2975
1598720084.0,73.5,30.2,0.0,2976
1598720385.0,73.7,30.2,0.0,2977
1598720685.0,73.5,30.1,0.0,2978
1598720985.0,73.6,30.1,0.0,2979
1598721286.0,73.8,30.1,0.0,2980
1598721586.0,73.5,30.1,0.0,2981
1598721886.0,73.5,30.1,0.0,2982
1598722186.0,73.3,30.1,0.0,2983
1598722487.0,73.6,30.1,0.0,2984
1598722787.0,73.5,30.1,0.0,2985
1598723087.0,73.7,30.1,0.0,2986
1598723388.0,73.1,30.0,0.0,2987
1598723688.0,73.1,30.0,0.0,2988
1598723988.0,73.2,30.0,0.0,2989
1598724288.0,73.1,30.0,0.0,2990
1598724589.0,73.0,30.0,0.0,2991
1598724889.0,73.0,30.0,0.0,2992
1598725189.0,72.7,30.0,0.0,2993
1598725489.0,72.5,30.0,0.0,2994
1598725790.0,73.0,30.0,0.0,2995
1598726090.0,73.1,30.0,0.0,2996
1598726390.0,72.8,30.0,0.0,2997
1598726691.0,72.9,30.0,0.0,2998
1598726991.0,72.5,30.0,0.0,2999
1598727291.0,72.3,30.0,0.0,3000
1598727591.0,72.4,30.0,0.0,3001
1598727892.0,72.7,30.0,0.0,3002
1598728192.0,72.2,30.0,0.0,3003
1598728492.0,71.9,30.0,0.0,3004
1598728793.0,72.5,30.0,0.0,3005
1598729093.0,72.3,30.0,0.0,3006
1598729393.0,72.4,30.0,0.0,3007
1598729693.0,72.7,30.0,0.0,3008
1598729994.0,71.8,29.9,0.0,3009
1598730294.0,72.3,30.0,0.0,3010
1598730594.0,72.0,30.0,0.0,3011
1598730894.0,71.9,30.0,0.0,3012
1598731195.0,72.4,30.0,0.0,3013
1598731495.0,71.8,30.0,0.0,3014
1598731795.0,71.7,30.0,0.0,3015
1598732096.0,71.4,30.0,0.0,3016
1598732396.0,71.4,30.1,0.0,3017
1598732696.0,71.5,30.1,0.0,3018
1598732996.0,71.6,30.1,0.0,3019
1598733297.0,71.6,30.0,0.0,3020
1598733597.0,71.2,30.0,0.0,3021
1598733897.0,71.0,30.0,0.0,3022
1598734198.0,71.4,30.1,0.0,3023
1598734498.0,71.0,30.1,0.0,3024
1598734798.0,71.1,30.1,0.0,3025
1598735098.0,71.3,30.1,0.0,3026
1598735399.0,70.9,30.0,0.0,3027
1598735699.0,71.3,30.0,0.0,3028
1598735999.0,70.5,30.0,0.0,3029
1598736300.0,70.8,30.1,0.0,3030
1598736600.0,70.7,30.1,0.0,3031
1598736900.0,70.6,30.0,0.0,3032
1598737200.0,70.6,30.0,0.83,3033
1598737501.0,70.6,30.0,0.83,3034
1598737801.0,70.4,30.0,1.67,3035
1598738101.0,70.3,30.0,3.33,3036
1598738401.0,70.0,30.0,4.17,3037
1598738702.0,70.3,30.1,4.17,3038
1598739002.0,70.3,30.1,4.17,3039
1598739302.0,69.7,30.1,5.83,3040
1598739603.0,69.7,30.1,7.5,3041
1598739903.0,69.1,30.1,10.83,3042
1598740203.0,69.4,30.2,18.33,3043
1598740503.0,69.2,30.2,20.83,3044
1598740804.0,68.6,30.2,25.0,3045
1598741104.0,68.2,30.3,28.33,3046
1598741404.0,68.1,30.4,35.0,3047
1598741705.0,67.5,30.6,36.67,3048
1598742005.0,67.1,30.7,43.33,3049
1598742305.0,70.2,30.7,39.17,3050
1598742605.0,71.5,30.4,35.83,3051
1598742906.0,72.2,30.3,40.0,3052
1598743206.0,72.7,30.3,44.17,3053
1598743506.0,73.0,30.3,60.0,3054
1598743807.0,73.4,30.4,85.83,3055
1598744107.0,74.9,30.5,69.17,3056
1598744407.0,78.8,30.6,76.67,3057
1598744707.0,80.2,30.4,68.33,3058
1598745008.0,81.0,30.1,60.83,3059
1598745308.0,82.0,30.0,64.17,3060
1598745608.0,83.1,29.8,59.17,3061
1598745909.0,83.5,29.7,53.33,3062
1598746209.0,84.7,29.5,55.0,3063
1598746509.0,85.5,29.4,58.33,3064
1598746809.0,85.9,29.4,57.5,3065
1598747110.0,86.3,29.3,62.5,3066
1598747410.0,86.7,29.3,120.0,3067
1598747710.0,86.3,29.4,160.0,3068
1598748010.0,86.0,29.6,154.17,3069
1598748311.0,84.7,29.9,165.0,3070
1598748611.0,83.5,30.1,175.0,3071
1598748911.0,82.4,30.3,184.17,3072
1598749212.0,81.8,30.6,194.17,3073
1598749512.0,81.5,30.8,194.17,3074
1598749812.0,80.9,31.0,195.83,3075
1598750112.0,79.7,31.1,206.67,3076
1598750413.0,78.0,31.3,205.83,3077
1598750713.0,75.6,31.4,203.33,3078
1598751013.0,76.0,31.6,213.33,3079
1598751314.0,74.8,31.6,197.5,3080
1598751614.0,78.1,31.6,218.33,3081
1598751914.0,80.8,31.2,218.33,3082
1598752214.0,84.3,30.6,239.17,3083
1598752515.0,85.4,30.2,175.83,3084
1598752815.0,85.3,29.8,134.17,3085
1598753115.0,84.7,29.4,271.67,3086
1598753416.0,88.8,29.2,263.33,3087
1598753716.0,89.0,29.3,255.83,3088
1598754016.0,89.5,29.6,256.67,3089
1598754316.0,84.8,29.7,289.17,3090
1598754617.0,84.7,30.0,284.17,3091
1598754917.0,80.6,30.4,270.0,3092
1598755217.0,79.2,30.9,306.67,3093
1598755518.0,81.0,31.4,290.0,3094
1598755818.0,82.0,31.3,167.5,3095
1598756118.0,81.9,31.0,170.83,3096
1598756418.0,84.7,30.8,144.17,3097
1598756719.0,84.8,30.6,276.67,3098
1598757019.0,84.9,30.7,274.17,3099
1598757319.0,84.3,30.7,330.0,3100
1598757620.0,83.0,30.8,320.0,3101
1598757920.0,83.1,30.9,309.17,3102
1598758220.0,80.8,31.1,241.67,3103
1598758520.0,82.1,31.4,196.67,3104
1598758821.0,78.3,31.6,275.83,3105
1598759121.25,79.15,31.400000000000002,290.205,3106.0
1598759421.5,80.0,31.200000000000003,304.58,3107.0
1598759721.75,80.85,31.0,318.955,3108.0
1598760022.0,81.7,30.8,333.33,3109
1598760322.0,83.4,30.5,320.0,3110
1598760622.0,83.8,30.4,312.5,3111
1598760923.0,85.3,30.6,319.17,3112
1598761223.0,83.0,30.8,314.17,3113
1598761523.0,81.3,30.9,313.33,3114
1598761824.0,80.0,31.1,287.5,3115
1598762124.0,77.8,31.4,173.33,3116
1598762424.0,78.9,31.9,101.67,3117
1598762724.0,80.3,31.6,81.67,3118
1598763025.0,84.1,31.0,78.33,3119
1598763325.0,85.0,30.4,100.0,3120
1598763625.0,89.2,30.0,145.0,3121
1598763926.0,89.9,29.9,118.33,3122
1598764226.0,90.0,29.9,120.0,3123
1598764526.0,87.8,29.8,61.67,3124
1598764826.0,87.5,29.6,51.67,3125
1598765127.0,90.4,29.4,71.67,3126
1598765427.0,90.0,29.2,75.83,3127
1598765727.0,89.3,29.1,55.0,3128
1598766028.0,91.6,28.9,35.0,3129
1598766328.0,92.0,28.9,26.67,3130
1598766628.0,92.1,28.7,20.83,3131
1598766928.0,92.0,28.5,23.33,3132
1598767229.0,92.5,28.3,44.17,3133
1598767529.0,89.3,28.1,160.0,3134
1598767829.0,89.2,27.7,160.0,3135
1598768130.0,90.8,27.4,160.0,3136
1598768430.0,91.5,27.3,160.0,3137
1598768730.0,92.1,27.1,160.0,3138
1598769030.0,92.4,27.1,160.0,3139
1598769331.0,92.4,27.1,160.0,3140
1598769631.0,92.7,27.2,160.0,3141
1598769931.0,92.4,27.4,160.0,3142
1598770232.0,92.2,27.6,271.67,3143
1598770532.0,90.7,28.0,134.17,3144
1598770832.0,88.9,28.1,185.83,3145
1598771132.0,87.5,28.4,220.0,3146
1598771433.0,86.6,28.7,184.17,3147
1598771733.0,87.0,29.0,155.0,3148
1598772033.0,86.2,29.3,167.5,3149
1598772333.0,83.9,29.6,175.0,3150
1598772634.0,81.5,29.7,140.0,3151
1598772934.0,80.6,29.7,132.5,3152
1598773234.0,80.3,29.7,131.67,3153
1598773535.0,81.0,29.6,89.17,3154
1598773835.0,81.6,29.6,71.67,3155
1598774135.0,81.8,29.6,119.17,3156
1598774435.0,82.2,29.6,146.67,3157
1598774736.0,80.9,29.7,141.67,3158
1598775036.0,80.1,29.8,181.67,3159
1598775336.0,77.9,29.9,96.67,3160
1598775637.0,79.1,29.8,96.67,3161
1598775937.0,79.9,29.8,78.33,3162
1598776237.0,80.2,29.7,76.67,3163
1598776537.0,80.6,29.6,72.5,3164
1598776838.0,81.5,29.6,44.17,3165
1598777138.0,81.8,29.5,32.5,3166
1598777438.0,83.3,29.4,30.0,3167
1598777739.0,83.9,29.3,25.83,3168
1598778039.0,82.4,29.2,23.33,3169
1598778339.0,83.4,29.1,27.5,3170
1598778639.0,83.5,29.1,15.83,3171
1598778940.0,83.4,28.9,14.17,3172
1598779240.0,84.0,28.8,12.5,3173
1598779540.0,84.4,28.8,10.0,3174
1598779841.0,85.0,28.7,7.5,3175
1598780141.0,85.8,28.7,6.67,3176
1598780441.0,86.0,28.6,5.83,3177
1598780741.0,86.6,28.6,5.0,3178
1598781042.0,86.3,28.5,5.83,3179
1598781342.0,86.7,28.5,5.83,3180
1598781642.0,87.3,28.5,4.17,3181
1598781943.0,88.2,28.5,2.5,3182
1598782243.0,88.5,28.5,0.83,3183
1598782543.0,87.3,28.6,0.0,3184
1598782843.0,86.0,28.8,0.0,3185
1598783144.0,84.6,29.0,0.0,3186
1598783444.0,83.5,29.1,0.0,3187
1598783744.0,82.1,29.3,0.0,3188
1598784044.0,81.3,29.4,0.0,3189
1598784345.0,80.2,29.5,0.0,3190
1598784645.0,79.6,29.6,0.0,3191
1598784945.0,79.3,29.6,0.0,3192
1598785246.0,78.6,29.7,0.0,3193
1598785546.0,78.4,29.7,0.0,3194
1598785846.0,77.8,29.8,0.0,3195
1598786146.0,77.5,29.8,0.0,3196
1598786447.0,77.1,29.8,0.0,3197
1598786747.0,76.6,29.8,0.0,3198
1598787047.0,76.5,29.8,0.0,3199
1598787348.0,76.2,29.9,0.0,3200
1598787648.0,75.8,29.9,0.0,3201
1598787948.0,75.6,29.9,0.0,3202
1598788248.0,75.4,29.9,0.0,3203
1598788549.0,75.3,29.8,0.0,3204
1598788849.0,74.9,29.9,0.0,3205
1598789149.0,74.9,29.9,0.0,3206
1598789450.0,74.7,29.9,0.0,3207
1598789750.0,75.0,29.9,0.0,3208
1598790050.0,74.4,29.9,0.0,3209
1598790350.0,74.2,29.9,0.0,3210
1598790651.0,73.8,29.9,0.0,3211
1598790951.0,73.5,29.9,0.0,3212
1598791251.0,73.3,29.9,0.0,3213
1598791551.0,72.8,29.9,0.0,3214
1598791852.0,73.2,30.0,0.0,3215
1598792152.0,72.7,30.0,0.0,3216
1598792452.0,72.4,29.9,0.0,3217
1598792753.0,72.3,29.9,0.0,3218
1598793053.0,72.3,29.9,0.0,3219
1598793353.0,72.2,29.9,0.0,3220
1598793653.0,71.7,29.9,0.0,3221
1598793954.0,72.0,29.9,0.0,3222
1598794254.0,71.7,29.9,0.0,3223
1598794554.0,71.7,29.9,0.0,3224
1598794855.0,71.3,29.9,0.0,3225
1598795155.0,71.1,29.9,0.0,3226
1598795455.0,71.5,29.9,0.0,3227
1598795755.0,70.9,29.9,0.0,3228
1598796056.0,71.1,29.9,0.0,3229
1598796356.0,71.1,29.8,0.0,3230
1598796656.0,71.1,29.8,0.0,3231
1598796956.0,71.3,29.8,0.0,3232
1598797257.0,71.1,29.8,0.0,3233
1598797557.0,71.0,29.8,0.0,3234
1598797857.0,70.8,29.8,0.0,3235
1598798158.0,70.6,29.8,0.0,3236
1598798458.0,70.7,29.8,0.0,3237
1598798758.0,70.6,29.8,0.0,3238
1598799058.0,71.0,29.8,0.0,3239
1598799359.0,70.7,29.8,0.0,3240
1598799659.0,70.8,29.7,0.0,3241
1598799959.0,70.5,29.7,0.0,3242
1598800260.0,70.8,29.7,0.0,3243
1598800560.0,70.8,29.7,0.0,3244
1598800860.0,70.7,29.7,0.0,3245
1598801160.0,70.4,29.7,0.0,3246
1598801461.0,70.5,29.7,0.0,3247
1598801761.0,70.1,29.6,0.0,3248
1598802061.0,70.7,29.7,0.0,3249
1598802362.0,70.7,29.7,0.0,3250
1598802662.0,70.5,29.6,0.0,3251
1598802962.0,70.1,29.6,0.0,3252
1598803262.0,70.5,29.6,0.0,3253
1598803563.0,70.5,29.6,0.0,3254
1598803863.0,70.1,29.6,0.0,3255
