第n次,test_mse,test_mae
"1, 64",0.021953744813799858,0.10729999095201492
"2, 64",0.02258346788585186,0.11406984180212021
"3, 64",0.02337242104113102,0.11955796927213669
"4, 64",0.017537668347358704,0.09613213688135147
"5, 64",0.018134387210011482,0.099176324903965
"6, 64",0.01749270223081112,0.09420820325613022
"mean,64",0.02017906525482734,0.10507407784461975
第n次,test_mse,test_mae
"1, 128",0.017441900447010994,0.10006584972143173
"2, 128",0.02006911113858223,0.10558349639177322
"3, 128",0.022266147658228874,0.11429481208324432
"4, 128",0.021852020174264908,0.1085692048072815
"5, 128",0.01736893691122532,0.09384442120790482
"6, 128",0.02224346064031124,0.11412584036588669
"mean,128",0.02020692949493726,0.10608060409625371
第n次,test_mse,test_mae
"1, 256",0.019087782129645348,0.09931479394435883
"2, 256",0.017445700243115425,0.09552614390850067
"3, 256",0.017937127500772476,0.09604394435882568
"4, 256",0.01777324080467224,0.09837518632411957
"5, 256",0.018717974424362183,0.10330060869455338
"6, 256",0.019126391038298607,0.10139895975589752
"mean,256",0.018348036023477714,0.0989932728310426
第n次,test_mse,test_mae
"1, 512",0.017139170318841934,0.09322822093963623
"2, 512",0.017719412222504616,0.09726235270500183
"3, 512",0.01777968928217888,0.09798336029052734
"4, 512",0.017620105296373367,0.09929469227790833
"5, 512",0.016589393839240074,0.09128326177597046
"6, 512",0.02181134931743145,0.11231810599565506
"mean,512",0.018109853379428387,0.09856166566411655
第n次,test_mse,test_mae
"1, 1024",0.020870622247457504,0.1102266013622284
"2, 1024",0.01734735444188118,0.0954081118106842
"3, 1024",0.018999766558408737,0.0996611937880516
"4, 1024",0.017636999487876892,0.09460482746362686
"5, 1024",0.0180195439606905,0.09816975891590118
"6, 1024",0.018162237480282784,0.10230207443237305
"mean,1024",0.018506087362766266,0.10006209462881088
