第n次,test_mse,test_mae
"1, 64",0.020232895389199257,0.10699460655450821
"2, 64",0.02006039023399353,0.10437779873609543
"3, 64",0.019431086257100105,0.10197468101978302
"4, 64",0.019666800275444984,0.10430290549993515
"5, 64",0.019157366827130318,0.10393396019935608
"6, 64",0.017548713833093643,0.09850547462701797
"mean,64",0.01934954213599364,0.10334823777278264
第n次,test_mse,test_mae
"1, 128",0.015862006694078445,0.09477059543132782
"2, 128",0.015494398772716522,0.09214179962873459
"3, 128",0.015707220882177353,0.09349919855594635
"4, 128",0.01618976518511772,0.09573773294687271
"5, 128",0.016414964571595192,0.09509839862585068
"6, 128",0.019311219453811646,0.10273498296737671
"mean,128",0.016496595926582813,0.09566378469268481
第n次,test_mse,test_mae
"1, 256",0.015775833278894424,0.09518162906169891
"2, 256",0.016811665147542953,0.0975903868675232
"3, 256",0.01580432429909706,0.09313137084245682
"4, 256",0.016296351328492165,0.09540069103240967
"5, 256",0.019968219101428986,0.10628880560398102
"6, 256",0.014871988445520401,0.09183718264102936
"mean,256",0.016588063600162666,0.09657167767484982
第n次,test_mse,test_mae
"1, 512",0.016685597598552704,0.09436865150928497
"2, 512",0.01607409678399563,0.09547826647758484
"3, 512",0.016838759183883667,0.0942155122756958
"4, 512",0.014850100502371788,0.08625882118940353
"5, 512",0.015141479671001434,0.08765196800231934
"6, 512",0.015479987487196922,0.09091491252183914
"mean,512",0.01584500353783369,0.0914813553293546
第n次,test_mse,test_mae
"1, 1024",0.015932826325297356,0.09369151294231415
"2, 1024",0.015500194393098354,0.09019580483436584
"3, 1024",0.01771744340658188,0.0978885143995285
"4, 1024",0.015276355668902397,0.09000378847122192
"5, 1024",0.015060359612107277,0.08954866975545883
"6, 1024",0.01611848920583725,0.09394288808107376
"mean,1024",0.01593427810197075,0.09254519641399384
