第n次,test_mse,test_mae
"1, 64",0.004694189876317978,0.0405423678457737
"2, 64",0.003684202441945672,0.037241339683532715
"3, 64",0.0036271645221859217,0.03601976856589317
"4, 64",0.00417783809825778,0.038705263286828995
"5, 64",0.003270472167059779,0.03365735337138176
"6, 64",0.004906779620796442,0.04063323512673378
"mean,64",0.004060107787760596,0.03779988798002402
第n次,test_mse,test_mae
"1, 128",0.004270398989319801,0.04134079068899155
"2, 128",0.0038461307995021343,0.039069779217243195
"3, 128",0.003659181296825409,0.03580787405371666
"4, 128",0.004077306482940912,0.03752044215798378
"5, 128",0.004134578630328178,0.03832543268799782
"6, 128",0.003107516560703516,0.032211773097515106
"mean,128",0.0038491854599366584,0.037379348650574684
第n次,test_mse,test_mae
"1, 256",0.0031887306831777096,0.03225364536046982
"2, 256",0.0033795000053942204,0.03373534977436066
"3, 256",0.003393223276361823,0.03312553092837334
"4, 256",0.003739561652764678,0.03535601496696472
"5, 256",0.003205591579899192,0.03306793421506882
"6, 256",0.0037337476387619972,0.036712631583213806
"mean,256",0.00344005913939327,0.034041851138075195
第n次,test_mse,test_mae
"1, 512",0.004250545520335436,0.03643615171313286
"2, 512",0.0042128595523536205,0.03923896327614784
"3, 512",0.004159932490438223,0.03798356279730797
"4, 512",0.003931993618607521,0.03682047501206398
"5, 512",0.003801128128543496,0.03585992008447647
"6, 512",0.004722471348941326,0.04107925295829773
"mean,512",0.0041798217765366035,0.03790305430690447
第n次,test_mse,test_mae
"1, 1024",0.0036631757393479347,0.035316549241542816
"2, 1024",0.003251550020650029,0.033727701753377914
"3, 1024",0.0033828597515821457,0.03593549132347107
"4, 1024",0.0033805393613874912,0.03600752353668213
"5, 1024",0.004204588942229748,0.036435455083847046
"6, 1024",0.003948225174099207,0.037757109850645065
"mean,1024",0.003638489831549426,0.03586330513159434
